;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2022-10-04 10:15:00;24,712500000000002;77,125;0,3825;262,25;97807,5
2022-10-04 10:30:00;25,165;75,30000000000001;0,485;176,5;97825,0
2022-10-04 10:45:00;25,6175;73,47500000000001;0,5875;90,75;97842,5
2022-10-04 11:00:00;26,07;71,65;0,69;5,0;97860,0
2022-10-04 11:15:00;26,44;70,5625;0,7075;18,75;97872,5
2022-10-04 11:30:00;26,810000000000002;69,475;0,725;32,5;97885,0
2022-10-04 11:45:00;27,18;68,3875;0,7424999999999999;46,25;97897,5
2022-10-04 12:00:00;27,55;67,3;0,76;60,0;97910,0
2022-10-04 12:15:00;27,9375;65,7875;0,88;69,5;97915,0
2022-10-04 12:30:00;28,325000000000003;64,275;1,0;79,0;97920,0
2022-10-04 12:45:00;28,712500000000002;62,7625;1,12;88,5;97925,0
2022-10-04 13:00:00;29,1;61,25;1,24;98,0;97930,0
2022-10-04 13:15:00;29,465;58,55;1,4475;101,0;97912,5
2022-10-04 13:30:00;29,83;55,85;1,6549999999999998;104,0;97895,0
2022-10-04 13:45:00;30,195;53,150000000000006;1,8624999999999998;107,0;97877,5
2022-10-04 14:00:00;30,56;50,45;2,07;110,0;97860,0
2022-10-04 14:15:00;30,7625;49,650000000000006;2,0524999999999998;112,0;97830,0
2022-10-04 14:30:00;30,965;48,85;2,035;114,0;97800,0
2022-10-04 14:45:00;31,1675;48,05;2,0175;116,0;97770,0
2022-10-04 15:00:00;31,37;47,25;2,0;118,0;97740,0
2022-10-04 15:15:00;31,535;46,175;1,915;121,25;97705,0
2022-10-04 15:30:00;31,700000000000003;45,1;1,83;124,5;97670,0
2022-10-04 15:45:00;31,865000000000002;44,025000000000006;1,7449999999999999;127,75;97635,0
2022-10-04 16:00:00;32,03;42,95;1,66;131,0;97600,0
2022-10-04 16:15:00;32,1875;42,625;1,5899999999999999;135,25;97572,5
2022-10-04 16:30:00;32,345;42,3;1,52;139,5;97545,0
2022-10-04 16:45:00;32,5025;41,975;1,45;143,75;97517,5
2022-10-04 17:00:00;32,66;41,65;1,38;148,0;97490,0
2022-10-04 17:15:00;32,692499999999995;41,3125;1,3275;151,75;97475,0
2022-10-04 17:30:00;32,724999999999994;40,974999999999994;1,275;155,5;97460,0
2022-10-04 17:45:00;32,7575;40,637499999999996;1,2225;159,25;97445,0
2022-10-04 18:00:00;32,79;40,3;1,17;163,0;97430,0
2022-10-04 18:15:00;32,685;40,262499999999996;0,9299999999999999;190,25;97430,0
2022-10-04 18:30:00;32,58;40,224999999999994;0,69;217,5;97430,0
2022-10-04 18:45:00;32,474999999999994;40,1875;0,44999999999999996;244,75;97430,0
2022-10-04 19:00:00;32,37;40,15;0,21;272,0;97430,0
2022-10-04 19:15:00;32,065;42,3375;0,485;270,25;97427,5
2022-10-04 19:30:00;31,759999999999998;44,525;0,76;268,5;97425,0
2022-10-04 19:45:00;31,455;46,7125;1,0350000000000001;266,75;97422,5
2022-10-04 20:00:00;31,15;48,9;1,31;265,0;97420,0
2022-10-04 20:15:00;30,792499999999997;50,55;1,4300000000000002;265,5;97420,0
2022-10-04 20:30:00;30,435;52,2;1,55;266,0;97420,0
2022-10-04 20:45:00;30,0775;53,85;1,67;266,5;97420,0
2022-10-04 21:00:00;29,72;55,5;1,79;267,0;97420,0
2022-10-04 21:15:00;29,3125;56,875;1,7575;268,25;97432,5
2022-10-04 21:30:00;28,905;58,25;1,725;269,5;97445,0
2022-10-04 21:45:00;28,4975;59,625;1,6925;270,75;97457,5
2022-10-04 22:00:00;28,09;61,0;1,66;272,0;97470,0
2022-10-04 22:15:00;27,752499999999998;63,6875;1,5725;272,0;97500,0
2022-10-04 22:30:00;27,415;66,375;1,4849999999999999;272,0;97530,0
2022-10-04 22:45:00;27,0775;69,0625;1,3975;272,0;97560,0
2022-10-04 23:00:00;26,74;71,75;1,31;272,0;97590,0
2022-10-04 23:15:00;26,61;72,3375;1,24;274,75;97612,5
2022-10-04 23:30:00;26,479999999999997;72,925;1,17;277,5;97635,0
2022-10-04 23:45:00;26,349999999999998;73,51249999999999;1,1;280,25;97657,5
2022-10-05 00:00:00;26,22;74,1;1,03;283,0;97680,0
2022-10-05 00:15:00;26,1325;73,4875;1,065;289,0;97695,0
2022-10-05 00:30:00;26,045;72,875;1,1;295,0;97710,0
2022-10-05 00:45:00;25,9575;72,2625;1,135;301,0;97725,0
2022-10-05 01:00:00;25,87;71,65;1,17;307,0;97740,0
2022-10-05 01:15:00;25,6725;72,22500000000001;1,2574999999999998;307,75;97740,0
2022-10-05 01:30:00;25,475;72,80000000000001;1,345;308,5;97740,0
2022-10-05 01:45:00;25,2775;73,375;1,4325;309,25;97740,0
2022-10-05 02:00:00;25,08;73,95;1,52;310,0;97740,0
2022-10-05 02:15:00;24,965;74,55;1,5875;309,5;97732,5
2022-10-05 02:30:00;24,85;75,15;1,655;309,0;97725,0
2022-10-05 02:45:00;24,735;75,75;1,7225000000000001;308,5;97717,5
2022-10-05 03:00:00;24,62;76,35;1,79;308,0;97710,0
2022-10-05 03:15:00;24,5425;75,725;1,825;307,25;97697,5
2022-10-05 03:30:00;24,465;75,1;1,8599999999999999;306,5;97685,0
2022-10-05 03:45:00;24,3875;74,475;1,895;305,75;97672,5
2022-10-05 04:00:00;24,31;73,85;1,93;305,0;97660,0
2022-10-05 04:15:00;24,22;73,2375;1,93;304,5;97645,0
2022-10-05 04:30:00;24,13;72,625;1,93;304,0;97630,0
2022-10-05 04:45:00;24,04;72,0125;1,93;303,5;97615,0
2022-10-05 05:00:00;23,95;71,4;1,93;303,0;97600,0
2022-10-05 05:15:00;23,857499999999998;71,98750000000001;1,9475;302,5;97602,5
2022-10-05 05:30:00;23,765;72,575;1,9649999999999999;302,0;97605,0
2022-10-05 05:45:00;23,6725;73,1625;1,9825;301,5;97607,5
2022-10-05 06:00:00;23,58;73,75;2,0;301,0;97610,0
2022-10-05 06:15:00;23,544999999999998;73,75;2,0;305,5;97612,5
2022-10-05 06:30:00;23,509999999999998;73,75;2,0;310,0;97615,0
2022-10-05 06:45:00;23,475;73,75;2,0;314,5;97617,5
2022-10-05 07:00:00;23,44;73,75;2,0;319,0;97620,0
2022-10-05 07:15:00;23,3475;74,3625;1,965;325,75;97635,0
2022-10-05 07:30:00;23,255000000000003;74,975;1,9300000000000002;332,5;97650,0
2022-10-05 07:45:00;23,1625;75,5875;1,895;339,25;97665,0
2022-10-05 08:00:00;23,07;76,2;1,86;346,0;97680,0
2022-10-05 08:15:00;22,9775;78,2125;1,81;349,0;97700,0
2022-10-05 08:30:00;22,884999999999998;80,225;1,76;352,0;97720,0
2022-10-05 08:45:00;22,7925;82,2375;1,71;355,0;97740,0
2022-10-05 09:00:00;22,7;84,25;1,66;358,0;97760,0
2022-10-05 09:15:00;23,154999999999998;82,275;1,47;352,25;97780,0
2022-10-05 09:30:00;23,61;80,3;1,28;346,5;97800,0
2022-10-05 09:45:00;24,064999999999998;78,32499999999999;1,0899999999999999;340,75;97820,0
2022-10-05 10:00:00;24,52;76,35;0,9;335,0;97840,0
2022-10-05 10:15:00;24,9375;74,58749999999999;1,02;329,75;97857,5
2022-10-05 10:30:00;25,355;72,82499999999999;1,14;324,5;97875,0
2022-10-05 10:45:00;25,7725;71,0625;1,2599999999999998;319,25;97892,5
2022-10-05 11:00:00;26,19;69,3;1,38;314,0;97910,0
2022-10-05 11:15:00;26,5375;67,725;1,415;308,5;97922,5
2022-10-05 11:30:00;26,884999999999998;66,15;1,45;303,0;97935,0
2022-10-05 11:45:00;27,232499999999998;64,575;1,4849999999999999;297,5;97947,5
2022-10-05 12:00:00;27,58;63,0;1,52;292,0;97960,0
2022-10-05 12:15:00;27,919999999999998;62,050000000000004;1,57;290,25;97957,5
2022-10-05 12:30:00;28,259999999999998;61,1;1,62;288,5;97955,0
2022-10-05 12:45:00;28,6;60,150000000000006;1,67;286,75;97952,5
2022-10-05 13:00:00;28,94;59,2;1,72;285,0;97950,0
2022-10-05 13:15:00;29,175;58,75;1,8074999999999999;284,25;97935,0
2022-10-05 13:30:00;29,41;58,3;1,895;283,5;97920,0
2022-10-05 13:45:00;29,645;57,85;1,9825;282,75;97905,0
2022-10-05 14:00:00;29,88;57,4;2,07;282,0;97890,0
2022-10-05 14:15:00;30,0125;56,525;2,0524999999999998;280,0;97870,0
2022-10-05 14:30:00;30,145;55,65;2,035;278,0;97850,0
2022-10-05 14:45:00;30,2775;54,775;2,0175;276,0;97830,0
2022-10-05 15:00:00;30,41;53,9;2,0;274,0;97810,0
2022-10-05 15:15:00;30,67;53,525;2,0;271,25;97775,0
2022-10-05 15:30:00;30,93;53,15;2,0;268,5;97740,0
2022-10-05 15:45:00;31,189999999999998;52,775;2,0;265,75;97705,0
2022-10-05 16:00:00;31,45;52,4;2,0;263,0;97670,0
2022-10-05 16:15:00;31,4925;51,975;1,965;262,5;97645,0
2022-10-05 16:30:00;31,535;51,55;1,9300000000000002;262,0;97620,0
2022-10-05 16:45:00;31,5775;51,125;1,895;261,5;97595,0
2022-10-05 17:00:00;31,62;50,7;1,86;261,0;97570,0
2022-10-05 17:15:00;31,630000000000003;50,7;1,7750000000000001;262,0;97547,5
2022-10-05 17:30:00;31,64;50,7;1,69;263,0;97525,0
2022-10-05 17:45:00;31,65;50,7;1,605;264,0;97502,5
2022-10-05 18:00:00;31,66;50,7;1,52;265,0;97480,0
2022-10-05 18:15:00;31,5825;51,087500000000006;1,57;262,5;97475,0
2022-10-05 18:30:00;31,505000000000003;51,475;1,62;260,0;97470,0
2022-10-05 18:45:00;31,427500000000002;51,8625;1,67;257,5;97465,0
2022-10-05 19:00:00;31,35;52,25;1,72;255,0;97460,0
2022-10-05 19:15:00;30,965;53,5375;1,6175;257,5;97455,0
2022-10-05 19:30:00;30,58;54,825;1,515;260,0;97450,0
2022-10-05 19:45:00;30,195;56,1125;1,4125;262,5;97445,0
2022-10-05 20:00:00;29,81;57,4;1,31;265,0;97440,0
2022-10-05 20:15:00;29,58;58,3625;1,4125;267,75;97442,5
2022-10-05 20:30:00;29,35;59,325;1,5150000000000001;270,5;97445,0
2022-10-05 20:45:00;29,12;60,2875;1,6175000000000002;273,25;97447,5
2022-10-05 21:00:00;28,89;61,25;1,72;276,0;97450,0
2022-10-05 21:15:00;28,675;62,7875;1,72;275,25;97472,5
2022-10-05 21:30:00;28,46;64,325;1,72;274,5;97495,0
2022-10-05 21:45:00;28,245;65,86250000000001;1,72;273,75;97517,5
2022-10-05 22:00:00;28,03;67,4;1,72;273,0;97540,0
2022-10-05 22:15:00;27,837500000000002;68,5125;1,7049999999999998;274,5;97552,5
2022-10-05 22:30:00;27,645000000000003;69,625;1,69;276,0;97565,0
2022-10-05 22:45:00;27,4525;70,7375;1,6749999999999998;277,5;97577,5
2022-10-05 23:00:00;27,26;71,85;1,66;279,0;97590,0
2022-10-05 23:15:00;27,122500000000002;72,425;1,675;281,0;97605,0
2022-10-05 23:30:00;26,985;73,0;1,69;283,0;97620,0
2022-10-05 23:45:00;26,8475;73,575;1,705;285,0;97635,0
2022-10-06 00:00:00;26,71;74,15;1,72;287,0;97650,0
2022-10-06 00:15:00;26,585;74,7625;1,755;286,25;97652,5
2022-10-06 00:30:00;26,46;75,375;1,79;285,5;97655,0
2022-10-06 00:45:00;26,335;75,9875;1,8250000000000002;284,75;97657,5
2022-10-06 01:00:00;26,21;76,6;1,86;284,0;97660,0
2022-10-06 01:15:00;26,11;76,57499999999999;1,8775;281,25;97662,5
2022-10-06 01:30:00;26,009999999999998;76,55;1,895;278,5;97665,0
2022-10-06 01:45:00;25,91;76,525;1,9125;275,75;97667,5
2022-10-06 02:00:00;25,81;76,5;1,93;273,0;97670,0
2022-10-06 02:15:00;25,7225;76,5;1,93;271,5;97657,5
2022-10-06 02:30:00;25,634999999999998;76,5;1,93;270,0;97645,0
2022-10-06 02:45:00;25,5475;76,5;1,93;268,5;97632,5
2022-10-06 03:00:00;25,46;76,5;1,93;267,0;97620,0
2022-10-06 03:15:00;25,365000000000002;77,1375;1,9649999999999999;267,75;97605,0
2022-10-06 03:30:00;25,27;77,775;2,0;268,5;97590,0
2022-10-06 03:45:00;25,174999999999997;78,4125;2,0349999999999997;269,25;97575,0
2022-10-06 04:00:00;25,08;79,05;2,07;270,0;97560,0
2022-10-06 04:15:00;25,005;79,7;2,0524999999999998;270,0;97547,5
2022-10-06 04:30:00;24,93;80,35;2,035;270,0;97535,0
2022-10-06 04:45:00;24,855;81,0;2,0175;270,0;97522,5
2022-10-06 05:00:00;24,78;81,65;2,0;270,0;97510,0
2022-10-06 05:15:00;24,7025;81,65;1,9825;269,75;97505,0
2022-10-06 05:30:00;24,625;81,65;1,9649999999999999;269,5;97500,0
2022-10-06 05:45:00;24,5475;81,65;1,9475;269,25;97495,0
2022-10-06 06:00:00;24,47;81,65;1,93;269,0;97490,0
2022-10-06 06:15:00;24,419999999999998;81,65;1,93;271,75;97485,0
2022-10-06 06:30:00;24,369999999999997;81,65;1,93;274,5;97480,0
2022-10-06 06:45:00;24,32;81,65;1,93;277,25;97475,0
2022-10-06 07:00:00;24,27;81,65;1,93;280,0;97470,0
2022-10-06 07:15:00;24,2;81,65;1,9125;283,75;97485,0
2022-10-06 07:30:00;24,13;81,65;1,895;287,5;97500,0
2022-10-06 07:45:00;24,06;81,65;1,8775;291,25;97515,0
2022-10-06 08:00:00;23,99;81,65;1,86;295,0;97530,0
2022-10-06 08:15:00;23,96;81,65;1,8250000000000002;297,0;97542,5
2022-10-06 08:30:00;23,93;81,65;1,79;299,0;97555,0
2022-10-06 08:45:00;23,9;81,65;1,755;301,0;97567,5
2022-10-06 09:00:00;23,87;81,65;1,72;303,0;97580,0
2022-10-06 09:15:00;24,11;82,325;1,67;305,0;97602,5
2022-10-06 09:30:00;24,35;83,0;1,62;307,0;97625,0
2022-10-06 09:45:00;24,59;83,675;1,57;309,0;97647,5
2022-10-06 10:00:00;24,83;84,35;1,52;311,0;97670,0
2022-10-06 10:15:00;25,205;82,4125;1,675;313,75;97687,5
2022-10-06 10:30:00;25,58;80,475;1,83;316,5;97705,0
2022-10-06 10:45:00;25,955;78,5375;1,985;319,25;97722,5
2022-10-06 11:00:00;26,33;76,6;2,14;322,0;97740,0
2022-10-06 11:15:00;26,61;74,85;2,14;321,75;97752,5
2022-10-06 11:30:00;26,89;73,1;2,14;321,5;97765,0
2022-10-06 11:45:00;27,169999999999998;71,35;2,14;321,25;97777,5
2022-10-06 12:00:00;27,45;69,6;2,14;321,0;97790,0
2022-10-06 12:15:00;27,65;69,05;2,0875;319,75;97795,0
2022-10-06 12:30:00;27,85;68,5;2,035;318,5;97800,0
2022-10-06 12:45:00;28,05;67,95;1,9825;317,25;97805,0
2022-10-06 13:00:00;28,25;67,4;1,93;316,0;97810,0
2022-10-06 13:15:00;28,29;66,875;1,9649999999999999;314,5;97802,5
2022-10-06 13:30:00;28,33;66,35;2,0;313,0;97795,0
2022-10-06 13:45:00;28,37;65,825;2,0349999999999997;311,5;97787,5
2022-10-06 14:00:00;28,41;65,3;2,07;310,0;97780,0
2022-10-06 14:15:00;28,755;64,3125;2,0875;309,0;97752,5
2022-10-06 14:30:00;29,1;63,325;2,105;308,0;97725,0
2022-10-06 14:45:00;29,445;62,3375;2,1225;307,0;97697,5
2022-10-06 15:00:00;29,79;61,35;2,14;306,0;97670,0
2022-10-06 15:15:00;29,9925;59,95;2,105;306,5;97635,0
2022-10-06 15:30:00;30,195;58,55;2,0700000000000003;307,0;97600,0
2022-10-06 15:45:00;30,3975;57,15;2,035;307,5;97565,0
2022-10-06 16:00:00;30,6;55,75;2,0;308,0;97530,0
2022-10-06 16:15:00;30,6725;55,2875;1,915;312,0;97485,0
2022-10-06 16:30:00;30,745;54,825;1,83;316,0;97440,0
2022-10-06 16:45:00;30,817500000000003;54,3625;1,7449999999999999;320,0;97395,0
2022-10-06 17:00:00;30,89;53,9;1,66;324,0;97350,0
2022-10-06 17:15:00;31,0325;53,1;1,6075;332,75;97327,5
2022-10-06 17:30:00;31,175;52,3;1,555;341,5;97305,0
2022-10-06 17:45:00;31,317500000000003;51,5;1,5025;350,25;97282,5
2022-10-06 18:00:00;31,46;50,7;1,45;359,0;97260,0
2022-10-06 18:15:00;31,04;51,900000000000006;1,795;276,5;97270,0
2022-10-06 18:30:00;30,62;53,1;2,14;194,0;97280,0
2022-10-06 18:45:00;30,2;54,3;2,4850000000000003;111,50000000000003;97290,0
2022-10-06 19:00:00;29,78;55,5;2,83;29,0;97300,0
2022-10-06 19:15:00;29,195;57,9;2,83;30,5;97312,5
2022-10-06 19:30:00;28,61;60,3;2,83;32,0;97325,0
2022-10-06 19:45:00;28,025000000000002;62,699999999999996;2,83;33,5;97337,5
2022-10-06 20:00:00;27,44;65,1;2,83;35,0;97350,0
2022-10-06 20:15:00;27,240000000000002;66,76249999999999;2,605;38,25;97367,5
2022-10-06 20:30:00;27,04;68,425;2,38;41,5;97385,0
2022-10-06 20:45:00;26,84;70,0875;2,155;44,75;97402,5
2022-10-06 21:00:00;26,64;71,75;1,93;48,0;97420,0
2022-10-06 21:15:00;26,505000000000003;72,9625;1,775;47,5;97435,0
2022-10-06 21:30:00;26,37;74,175;1,62;47,0;97450,0
2022-10-06 21:45:00;26,235;75,3875;1,465;46,5;97465,0
2022-10-06 22:00:00;26,1;76,6;1,31;46,0;97480,0
2022-10-06 22:15:00;25,985000000000003;77,88749999999999;1,19;51,25;97502,5
2022-10-06 22:30:00;25,87;79,175;1,07;56,5;97525,0
2022-10-06 22:45:00;25,755000000000003;80,4625;0,95;61,75;97547,5
2022-10-06 23:00:00;25,64;81,75;0,83;67,0;97570,0
2022-10-06 23:15:00;25,5025;83,125;0,83;83,75;97595,0
2022-10-06 23:30:00;25,365000000000002;84,5;0,83;100,5;97620,0
2022-10-06 23:45:00;25,2275;85,875;0,83;117,25;97645,0
2022-10-07 00:00:00;25,09;87,25;0,83;134,0;97670,0
2022-10-07 00:15:00;25,0375;87,25;0,7775;139,25;97677,5
2022-10-07 00:30:00;24,985;87,25;0,725;144,5;97685,0
2022-10-07 00:45:00;24,932499999999997;87,25;0,6725;149,75;97692,5
2022-10-07 01:00:00;24,88;87,25;0,62;155,0;97700,0
2022-10-07 01:15:00;24,8975;86,5375;0,5175;187,0;97700,0
2022-10-07 01:30:00;24,915;85,825;0,415;219,0;97700,0
2022-10-07 01:45:00;24,932499999999997;85,11250000000001;0,31249999999999994;251,0;97700,0
2022-10-07 02:00:00;24,95;84,4;0,21;283,0;97700,0
2022-10-07 02:15:00;24,7875;85,10000000000001;0,4;280,75;97705,0
2022-10-07 02:30:00;24,625;85,80000000000001;0,59;278,5;97710,0
2022-10-07 02:45:00;24,4625;86,5;0,78;276,25;97715,0
2022-10-07 03:00:00;24,3;87,2;0,97;274,0;97720,0
2022-10-07 03:15:00;24,085;87,925;1,0025;275,5;97710,0
2022-10-07 03:30:00;23,87;88,65;1,0350000000000001;277,0;97700,0
2022-10-07 03:45:00;23,655;89,375;1,0675000000000001;278,5;97690,0
2022-10-07 04:00:00;23,44;90,1;1,1;280,0;97680,0
2022-10-07 04:15:00;23,305;90,83749999999999;1,0825;282,25;97677,5
2022-10-07 04:30:00;23,17;91,57499999999999;1,065;284,5;97675,0
2022-10-07 04:45:00;23,035;92,3125;1,0475;286,75;97672,5
2022-10-07 05:00:00;22,9;93,05;1,03;289,0;97670,0
2022-10-07 05:15:00;22,77;93,05;0,98;293,0;97670,0
2022-10-07 05:30:00;22,64;93,05;0,9299999999999999;297,0;97670,0
2022-10-07 05:45:00;22,509999999999998;93,05;0,88;301,0;97670,0
2022-10-07 06:00:00;22,38;93,05;0,83;305,0;97670,0
2022-10-07 06:15:00;22,2925;93,825;0,88;303,75;97667,5
2022-10-07 06:30:00;22,205;94,6;0,9299999999999999;302,5;97665,0
2022-10-07 06:45:00;22,1175;95,375;0,98;301,25;97662,5
2022-10-07 07:00:00;22,03;96,15;1,03;300,0;97660,0
2022-10-07 07:15:00;22,017500000000002;96,15;0,98;299,75;97670,0
2022-10-07 07:30:00;22,005000000000003;96,15;0,9299999999999999;299,5;97680,0
2022-10-07 07:45:00;21,9925;96,15;0,88;299,25;97690,0
2022-10-07 08:00:00;21,98;96,15;0,83;299,0;97700,0
2022-10-07 08:15:00;21,9525;96,15;0,83;300,25;97710,0
2022-10-07 08:30:00;21,925;96,15;0,83;301,5;97720,0
2022-10-07 08:45:00;21,8975;96,15;0,83;302,75;97730,0
2022-10-07 09:00:00;21,87;96,15;0,83;304,0;97740,0
2022-10-07 09:15:00;21,892500000000002;95,375;0,6224999999999999;228,0;97745,0
2022-10-07 09:30:00;21,915;94,6;0,4149999999999999;152,0;97750,0
2022-10-07 09:45:00;21,9375;93,825;0,2074999999999999;76,0;97755,0
2022-10-07 10:00:00;21,96;93,05;0,0;0,0;97760,0
2022-10-07 10:15:00;22,135;92,3;0,0;0,0;97767,5
2022-10-07 10:30:00;22,310000000000002;91,55;0,0;0,0;97775,0
2022-10-07 10:45:00;22,485;90,8;0,0;0,0;97782,5
2022-10-07 11:00:00;22,66;90,05;0,0;0,0;97790,0
2022-10-07 11:15:00;22,955;87,95;0,2425;13,75;97802,5
2022-10-07 11:30:00;23,25;85,85;0,485;27,5;97815,0
2022-10-07 11:45:00;23,545;83,75;0,7274999999999999;41,25;97827,5
2022-10-07 12:00:00;23,84;81,65;0,97;55,0;97840,0
2022-10-07 12:15:00;24,185;81,66250000000001;0,8999999999999999;53,0;97852,5
2022-10-07 12:30:00;24,53;81,67500000000001;0,83;51,0;97865,0
2022-10-07 12:45:00;24,875;81,6875;0,76;49,0;97877,5
2022-10-07 13:00:00;25,22;81,7;0,69;47,0;97890,0
2022-10-07 13:15:00;25,49;81,0625;0,725;38,5;97885,0
2022-10-07 13:30:00;25,759999999999998;80,42500000000001;0,76;30,0;97880,0
2022-10-07 13:45:00;26,03;79,78750000000001;0,7949999999999999;21,499999999999996;97875,0
2022-10-07 14:00:00;26,3;79,15;0,83;13,0;97870,0
2022-10-07 14:15:00;26,565;79,1875;0,8474999999999999;12,25;97842,5
2022-10-07 14:30:00;26,83;79,225;0,865;11,5;97815,0
2022-10-07 14:45:00;27,095;79,2625;0,8825000000000001;10,75;97787,5
2022-10-07 15:00:00;27,36;79,3;0,9;10,0;97760,0
2022-10-07 15:15:00;27,502499999999998;78,075;0,9325;14,25;97722,5
2022-10-07 15:30:00;27,645;76,85;0,9650000000000001;18,5;97685,0
2022-10-07 15:45:00;27,7875;75,625;0,9975;22,75;97647,5
2022-10-07 16:00:00;27,93;74,4;1,03;27,0;97610,0
2022-10-07 16:15:00;27,985;74,4;1,03;28,25;97580,0
2022-10-07 16:30:00;28,04;74,4;1,03;29,5;97550,0
2022-10-07 16:45:00;28,095;74,4;1,03;30,75;97520,0
2022-10-07 17:00:00;28,15;74,4;1,03;32,0;97490,0
2022-10-07 17:15:00;28,2475;73,23750000000001;1,0825;30,5;97462,5
2022-10-07 17:30:00;28,345;72,075;1,135;29,0;97435,0
2022-10-07 17:45:00;28,4425;70,9125;1,1875;27,5;97407,5
2022-10-07 18:00:00;28,54;69,75;1,24;26,0;97380,0
2022-10-07 18:15:00;28,3875;69,1625;1,205;106,0;97380,0
2022-10-07 18:30:00;28,235;68,575;1,17;186,0;97380,0
2022-10-07 18:45:00;28,0825;67,98750000000001;1,135;266,0;97380,0
2022-10-07 19:00:00;27,93;67,4;1,1;346,0;97380,0
2022-10-07 19:15:00;27,877499999999998;67,95;1,0825;263,5;97377,5
2022-10-07 19:30:00;27,825;68,5;1,065;181,0;97375,0
2022-10-07 19:45:00;27,7725;69,05;1,0475;98,50000000000003;97372,5
2022-10-07 20:00:00;27,72;69,6;1,03;16,0;97370,0
2022-10-07 20:15:00;27,612499999999997;70,1625;0,98;23,0;97380,0
2022-10-07 20:30:00;27,505;70,725;0,9299999999999999;30,0;97390,0
2022-10-07 20:45:00;27,3975;71,2875;0,88;37,0;97400,0
2022-10-07 21:00:00;27,29;71,85;0,83;44,0;97410,0
2022-10-07 21:15:00;27,1225;73,6875;0,8474999999999999;44,75;97415,0
2022-10-07 21:30:00;26,955;75,52499999999999;0,865;45,5;97420,0
2022-10-07 21:45:00;26,7875;77,3625;0,8825000000000001;46,25;97425,0
2022-10-07 22:00:00;26,62;79,2;0,9;47,0;97430,0
2022-10-07 22:15:00;26,48;79,85;0,8125;45,75;97442,5
2022-10-07 22:30:00;26,34;80,5;0,7250000000000001;44,5;97455,0
2022-10-07 22:45:00;26,2;81,15;0,6375000000000001;43,25;97467,5
2022-10-07 23:00:00;26,06;81,8;0,55;42,0;97480,0
2022-10-07 23:15:00;26,0975;80,5;0,4475;76,75;97500,0
2022-10-07 23:30:00;26,134999999999998;79,19999999999999;0,34500000000000003;111,5;97520,0
2022-10-07 23:45:00;26,1725;77,89999999999999;0,2425;146,25;97540,0
2022-10-08 00:00:00;26,21;76,6;0,14;181,0;97560,0
2022-10-08 00:15:00;26,1175;77,225;0,1575;183,75;97572,5
2022-10-08 00:30:00;26,025;77,85;0,175;186,5;97585,0
2022-10-08 00:45:00;25,9325;78,475;0,1925;189,25;97597,5
2022-10-08 01:00:00;25,84;79,1;0,21;192,0;97610,0
2022-10-08 01:15:00;25,745;79,1;0,21;187,0;97612,5
2022-10-08 01:30:00;25,65;79,1;0,21;182,0;97615,0
2022-10-08 01:45:00;25,555;79,1;0,21;177,0;97617,5
2022-10-08 02:00:00;25,46;79,1;0,21;172,0;97620,0
2022-10-08 02:15:00;25,375;79,75;0,26;176,75;97615,0
2022-10-08 02:30:00;25,29;80,4;0,31;181,5;97610,0
2022-10-08 02:45:00;25,205000000000002;81,05;0,36;186,25;97605,0
2022-10-08 03:00:00;25,12;81,7;0,41;191,0;97600,0
2022-10-08 03:15:00;24,8675;83,075;0,515;192,75;97587,5
2022-10-08 03:30:00;24,615000000000002;84,45;0,62;194,5;97575,0
2022-10-08 03:45:00;24,3625;85,825;0,725;196,25;97562,5
2022-10-08 04:00:00;24,11;87,2;0,83;198,0;97550,0
2022-10-08 04:15:00;23,9675;87,925;0,88;197,5;97535,0
2022-10-08 04:30:00;23,825;88,65;0,9299999999999999;197,0;97520,0
2022-10-08 04:45:00;23,682499999999997;89,375;0,98;196,5;97505,0
2022-10-08 05:00:00;23,54;90,1;1,03;196,0;97490,0
2022-10-08 05:15:00;23,475;90,08749999999999;1,065;196,0;97487,5
2022-10-08 05:30:00;23,41;90,07499999999999;1,1;196,0;97485,0
2022-10-08 05:45:00;23,345;90,0625;1,135;196,0;97482,5
2022-10-08 06:00:00;23,28;90,05;1,17;196,0;97480,0
2022-10-08 06:15:00;23,2825;90,05;1,1199999999999999;191,75;97490,0
2022-10-08 06:30:00;23,285;90,05;1,0699999999999998;187,5;97500,0
2022-10-08 06:45:00;23,2875;90,05;1,02;183,25;97510,0
2022-10-08 07:00:00;23,29;90,05;0,97;179,0;97520,0
2022-10-08 07:15:00;23,435;88,625;0,865;165,0;97522,5
2022-10-08 07:30:00;23,58;87,19999999999999;0,76;151,0;97525,0
2022-10-08 07:45:00;23,725;85,77499999999999;0,655;137,0;97527,5
2022-10-08 08:00:00;23,87;84,35;0,55;123,0;97530,0
2022-10-08 08:15:00;23,5775;86,52499999999999;0,7225;105,75;97555,0
2022-10-08 08:30:00;23,285;88,69999999999999;0,895;88,5;97580,0
2022-10-08 08:45:00;22,9925;90,875;1,0675;71,25;97605,0
2022-10-08 09:00:00;22,7;93,05;1,24;54,0;97630,0
2022-10-08 09:15:00;23,314999999999998;90,8875;1,345;49,75;97645,0
2022-10-08 09:30:00;23,93;88,725;1,45;45,5;97660,0
2022-10-08 09:45:00;24,545;86,5625;1,555;41,25;97675,0
